"id","code_prefix_start","parent_id/id","name","chart_template_id/id"
"hr_group_610","610","hr_group_61","Zalihe poluproizvoda (analitika prema osnovnim skupinama ili po stupnju dovršenosti)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_611","611","hr_group_61","Nedovršeni proizvodi i poluproizvodi (analitika po vrstama proizvoda)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_619","619","hr_group_61","Vrijednosno usklađivanje nedovršenih proizvoda i poluproizvoda","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_62","62","hr_group_6","BIOLOŠKA IMOVINA","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_620","620","hr_group_62","Zalihe biološke proizvodnje u toku","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_621","621","hr_group_62","Zaliha biološke imovine za prodaju","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_629","629","hr_group_62","Vrijednosno usklađivanje biološke imovine","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_63","63","hr_group_6","ZALIHE GOTOVIH PROIZVODA","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_630","630","hr_group_63","Gotovi proizvodi na skladištu (razrada za svako skladište a unutar toga po skupinama, tipovima, vrstama i sl. te poljoprivredni gotovi proizvodi)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_631","631","hr_group_63","Gotovi proizvodi u javnom skladištu, silosu i dr.","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_632","632","hr_group_63","Gotovi proizvodi dani u komisijsku prodaju","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_633","633","hr_group_63","Gotovi proizvodi dani u konsignacijsku prodaju","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_634","634","hr_group_63","Gotovi proizvodi u doradi, obradi i manipulaciji","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_635","635","hr_group_63","Gotovi proizvodi u slobodnoj zoni","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_636","636","hr_group_63","Zalihe nekurentnih proizvoda i otpadaka","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_637","637","hr_group_63","Gotovi proizvodi u izložbenim prostorima","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_638","638","hr_group_63","Gotovi proizvodi iz ortaštava","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_639","639","hr_group_63","Vrijednosno usklađivanje zaliha gotovih proizvoda","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_64","64","hr_group_6","GOTOVI PROIZVODI U VLASTITIM PRODAVAONICAMA","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_640","640","hr_group_64","Gotovi proizvodi u prodaji u vlastitim prodavaonicama (analitika po prodavaonicama)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_641","641","hr_group_64","Uračunani PDV u vrijednosti proizvoda","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_648","648","hr_group_64","Uračunana marža u prodajnoj cijeni gotovih proizvoda","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_649","649","hr_group_64","Vrijednosno usklađivanje gotovih proizvoda u prodavaonicama","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_65","65","hr_group_6","OBRAČUN TROŠKOVA NABAVE ROBE - TROŠKOVI KUPNJE","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_650","650","hr_group_65","Kupovna cijena robe od dobavljača","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_651","651","hr_group_65","Ostali troškovi nabave u svezi s dovođenjem robe na zalihu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_652","652","hr_group_65","Carina i druge uvozne pristojbe za robu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_653","653","hr_group_65","Posebni porezi i trošarine (analitika)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_659","659","hr_group_65","Obračun nabave - trošak kupnje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_66","66","hr_group_6","ROBA","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_660","660","hr_group_66","Roba u skladištu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_661","661","hr_group_66","Roba u tuđem skladištu i izlozima","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_662","662","hr_group_66","Roba dana u komisijsku ili konsignacijsku prodaju","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_663","663","hr_group_66","Roba u prodavaonicama","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_664","664","hr_group_66","Uračunani porezi u robi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_665","665","hr_group_66","Roba u poreznom skladištu ili u slobodnoj zoni","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_666","666","hr_group_66","Roba u doradi, obradi i manipulaciji","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_667","667","hr_group_66","Roba na putu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_668","668","hr_group_66","Uračunana razlika u cijeni robe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_669","669","hr_group_66","Vrijednosno usklađivanje zaliha robe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_67","67","hr_group_6","PREDUJMOVI ZA NABAVU ROBE","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_670","670","hr_group_67","Dani predujmovi za nabavu robe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_671","671","hr_group_67","Dani predujmovi uvozniku za nabavu robe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_672","672","hr_group_67","Dani predujmovi za robu povezanom društvu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_673","673","hr_group_67","Dani predujmovi za nabavu bioloških proizvoda","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_679","679","hr_group_67","Vrijednosno usklađenje danih predujmova za robu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_68","68","hr_group_6","NEKRETNINE I UMJETNINE ZA TRGOVANJE","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_680","680","hr_group_68","Nabavna vrijednost nekretnina za preprodaju (s porezom na promet)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_681","681","hr_group_68","Troškovi dodatnog uređenja - dorade","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_682","682","hr_group_68","Umjetnine u prodaji","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_683","683","hr_group_68","Nekretnine za prodaju (uređene)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_684","684","hr_group_68","Oldtimeri za trgovanje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_685","685","hr_group_68","Uračunani PDV u umjetninama i oldtimerima","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_687","687","hr_group_68","Predujmovi za kupnju nekretnina i sl. radi daljnje prodaje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_688","688","hr_group_68","Uračunana razlika u cijeni nekretnina i umjetnina za daljnju prodaju","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_689","689","hr_group_68","Vrijednosno usklađivanje nekretnina i umjetnina i sl u prometu i predujmova","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_69","69","hr_group_6","DUGOTRAJNA IMOVINA NAMIJENJENA PRODAJI","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_690","690","hr_group_69","Nematerijalna imovina namijenjena prodaji","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_691","691","hr_group_69","Materijalna imovina namijenjena za prodaju","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_699","699","hr_group_69","Vrijednosno usklađenje dugotrajne imovine namijenjena prodaji","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_7","7",,"POKRIĆE RASHODA I PRIHODI RAZDOBLJA","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_70","70","hr_group_7","TROŠKOVI PRODANIH ZALIHA PROIZVODA I USLUGA","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_700","700","hr_group_70","Trošak zaliha prodanih proizvoda (60, 62, 63 i 64)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_701","701","hr_group_70","Troškovi realiziranih usluga (490 i 601)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_702","702","hr_group_70","Troškovi neiskorištenog kapaciteta (HSFI t. 10.18. i MRS 2 t. 13)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_703","703","hr_group_70","Troškovi zaliha materijala i otpadaka (31, 32, 35 i 36)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_704","704","hr_group_70","Rashodi zaliha proizvodnje (HSFI 10 i MRS 2)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_705","705","hr_group_70","Greškom neiskazani rashodi proteklih razdoblja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_706","706","hr_group_70","Gubitci iz ugovora o izgradnji (MRS 11, t. 36.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_707","707","hr_group_70","Troškovi iz ugovora o ortaštvu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_708","708","hr_group_70","Troškovi vrijednosnog usklađenja proizvodnje u tijeku (609), poluproizvoda (629) i zaliha gotovih proizvoda (639 i 649)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_71","71","hr_group_7","TROŠKOVI PRODANE ROBE","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_710","710","hr_group_71","Nabavna vrijednost prodane robe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_711","711","hr_group_71","Nabavna vrijednost prodanih nekretnina i umjetnina","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_712","712","hr_group_71","Troškovi dugotr. imov. namijenjeni prodaji (neto)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_713","713","hr_group_71","Troškovi kala, rastepa, kvara i loma na robi i otpisi robe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_714","714","hr_group_71","Troškovi zamjene robe u jamstvenom roku","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_715","715","hr_group_71","Pogreškom neiskazani rashodi prodane robe u proteklim razdobljima u trgovini","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_718","718","hr_group_71","Troškovi vrijednosnog usklađenja trgovačke robe i predujmova (669, 679, 689)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_719","719","hr_group_71","Troškovi vrijednosnog usklađenja dugotrajne imovine namijenjene prodaji (699)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_72","72","hr_group_7","TROŠKOVI UPRAVE, ADMINISTRACIJE I OSTALI RASHODI","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_720","720","hr_group_72","Troškovi uprave, prodaje, administracije (491)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_721","721","hr_group_72","Ostali poslovni rashodi - nespomenuti","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_73","73","hr_group_7","OSTALI POSLOVNI RASHODI","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_730","730","hr_group_73","Rashodi od prodaje dugotrajne imovine (HSFI 8 t. 8.35.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_731","731","hr_group_73","Otpisi od otuđenja imovine koji su nastali neočekivano i u visokoj vrijednosti (HSFI 4 t. 4.7. i MRS 10, t. 9.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_732","732","hr_group_73","Gubitci zbog izvlaštenja ili zbog prirodnih katastrofa na važnom dijelu imovine","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_733","733","hr_group_73","Rashodi iz ostalih rijetkih i neobičnih događaja ili transakcija","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_734","734","hr_group_73","Izvanredne kazne, penali, odštete, naknadno utvrđ. obveze i sl.","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_735","735","hr_group_73","Nerealizirani gubitci","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_736","736","hr_group_73","Troškovi vraćene robe prodane u prethodnim god.","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_737","737","hr_group_73","Gubitci od procjene biološke imovine","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_738","738","hr_group_73","Gubitci od procjene poljoprivrednih proizvoda","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_74","74","hr_group_7","UDIO U DOBITKU I GUBITKU DRUŠTAVA POVEZANIH SUDJELUJUĆIM INTERESOM I OD ZAJEDNIČKIH POTHVATA","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_740","740","hr_group_74","Udio u dobitku društava povezanih sudjelujućim interesom i od zajedničkih pothvata","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_745","745","hr_group_74","Udio u gubitku od društava povezanih sudjelujućim interesom i od zajedničkih pothvata","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_75","75","hr_group_7","PRIHODI OD PRODAJE PROIZVODA I USLUGA","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_750","750","hr_group_75","Prihodi od prodaje proizvoda (analitika po proizvodima ili profitnim centrima)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_751","751","hr_group_75","Prihodi od prodaje usluga","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_752","752","hr_group_75","Prihodi od graditeljskih usluga - iz ugovora o izgradnji (građevina)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_753","753","hr_group_75","Prihodi od prodaje dobara u inozemstvo","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_754","754","hr_group_75","Prihodi od prodaje usluga u inozemstvo","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_755","755","hr_group_75","Prihodi s osnove upotrebe proizvoda i usluga za vlastite potrebe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_756","756","hr_group_75","Prihodi od zakupa i najmova","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_757","757","hr_group_75","Prihodi iz ortaštva","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_758","758","hr_group_75","Ostali prihodi od ostale prodaje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_759","759","hr_group_75","Prihodi od prodaje proizvoda i usluga poduzetnicima unutar grupe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_76","76","hr_group_7","PRIHODI OD PRODAJE TRGOVAČKE ROBE","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_760","760","hr_group_76","Prihodi od prodaje robe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_761","761","hr_group_76","Prihodi od prodaje robe u inozemstvu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_762","762","hr_group_76","Prihodi od trgovačkih usluga","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_763","763","hr_group_76","Prihodi od prodaje nekurentne robe (robe u kvaru, oštećenju, demodirana i sl.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_764","764","hr_group_76","Prihodi od prodaje robe na robni kredit","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_765","765","hr_group_76","Prihodi s osnove upotrebe robe za vlastite potrebe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_766","766","hr_group_76","Prihodi od prodane robe u financijski lizing (najam)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_767","767","hr_group_76","Prihodi od preprodaje nekretnina i umjetnina","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_768","768","hr_group_76","Ostali prihodi od prodaje roba i trgovačkih usluga","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_769","769","hr_group_76","Prihodi od prodaje trgovačke robe poduzetnicima unutar grupe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_77","77","hr_group_7","FINANCIJSKI PRIHODI","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_770","770","hr_group_77","Prihodi od ulaganja u udjele (dionice) i ostala financijska ulaganja poduzetnika unutar grupe, prihodi od kamata, tečajnih razlika i ostali financijski prihodi s poduzetnicima unutar grupe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_771","771","hr_group_77","Prihodi od kamata","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_772","772","hr_group_77","Prihodi od tečajnih razlika i ostali prihodi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_773","773","hr_group_77","Prihodi od dividende i dobitaka iz udjela","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_774","774","hr_group_77","Prihodi od ostalih dugotrajnih financijskih ulaganja i zajmova","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_775","775","hr_group_77","Prihodi od ulaganja u udjele (dionice) društava povezanih sudjelujućim interesom","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_776","776","hr_group_77","Nerealizirani dobitci (prihodi) od financijske imovine","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_777","777","hr_group_77","Prihodi negativnog goodwilla","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_778","778","hr_group_77","Prihodi od financijskih naknada","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_779","779","hr_group_77","Ostali financijski prihodi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_78","78","hr_group_7","OSTALI POSLOVNI PRIHODI","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_780","780","hr_group_78","Prihodi od otpisa obveza i popusta","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_781","781","hr_group_78","Prihodi od rezidualnih imovinskih stavki, viškova i procjena","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_782","782","hr_group_78","Prihodi od ukidanja rezerviranja i naknadno naplaćeni prihodi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_783","783","hr_group_78","Prihodi od refundacije, dotacija, subvencija i nadoknada","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_784","784","hr_group_78","Prihodi od ukidanja gubitaka i revalorizacija","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_785","785","hr_group_78","Ostali poslovni prihodi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_786","786","hr_group_78","Prihodi od državnih potpora (HSFI 15 i MRS 20)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_787","787","hr_group_78","Dobitci od procjene poljoprivrednih proizvoda i biološke imovine (HSFI 17, t. 17.12 i MRS 41)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_788","788","hr_group_78","Prodaja značajnog dijela imovine (poduzeća, pogona, gosp. cjeline)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_789","789","hr_group_78","Ostali prihodi (npr. veliki besplatni primitak, prihod koji nije proizašao iz redovitog poslovanja)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_79","79","hr_group_7","RAZLIKA PRIHODA I RASHODA FINANCIJSKE GODINE","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_790","790","hr_group_79","Razlika prihoda i rashoda (iz cjelokupnog poslovanja)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_8","8",,"FINANCIJSKI REZULTAT POSLOVANJA","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_80","80","hr_group_8","DOBITAK ILI GUBITAK RAZDOBLJA","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_800","800","hr_group_80","Dobitak prije oporezivanja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_801","801","hr_group_80","Gubitak prije oporezivanja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_803","803","hr_group_80","Porez na dobitak (gubitak)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_804","804","hr_group_80","Dobitak ili gubitak razdoblja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_81","81","hr_group_8","DOBITAK ILI GUBITAK PREKINUTOG POSLOVANJA PRIJE OPOREZIVANJA (KORISTI SAMO PODUZETNIK OBVEZNIK PRIMJENE MSFI-JA KOJI IMA PREKINUTO POSLOVANJE)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_810","810","hr_group_81","Dobitak prekinutog poslovanja prije oporezivanja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_811","811","hr_group_81","Gubitak prekinutog poslovanja prije oporezivanja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_812","812","hr_group_81","Porez na dobitak (gubitak) prekinutog poslovanja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_813","813","hr_group_81","Dobit ili gubitak prekinutog poslovanja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_82","82","hr_group_8","DOBITAK ILI GUBITAK UKUPNOG POSLOVANJA PRIJE OPOREZIVANJA (KORISTI SAMO PODUZETNIK OBVEZNIK PRIMJENE MSFI-JA KOJI IMA PREKINUTO POSLOVANJE)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_820","820","hr_group_82","Dobitak prije oporezivanja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_821","821","hr_group_82","Gubitak prije oporezivanja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_822","822","hr_group_82","Porez na dobitak (gubitak)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_823","823","hr_group_82","Dobitak ili gubitak razdoblja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_83","83","hr_group_8","DOBITAK ILI GUBITAK RAZDOBLJA KOJI PRIPADA DRUGIMA","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_830","830","hr_group_83","Dobitak pripisan imateljima kapitala matice","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_831","831","hr_group_83","Gubitak koji tereti imatelje kapitala matice","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_832","832","hr_group_83","Dobitak pripisan manjinskom interesu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_833","833","hr_group_83","Gubitak koji tereti manjinski interes","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_9","9",,"KAPITAL I PRIČUVE TE IZVANBILANČNI ZAPISI","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_90","90","hr_group_9","TEMELJNI - (UPISANI) KAPITAL","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_900","900","hr_group_90","Upisani temeljni kapital koji je plaćen","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_901","901","hr_group_90","Upisani temeljni kapital manjinskih članova","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_902","902","hr_group_90","Upisani kapital koji nije plaćen","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_903","903","hr_group_90","Kapital (ulozi) članova javnog trgovačkog društva","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_904","904","hr_group_90","Kapital (ulozi) komanditora komanditnog društva","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_905","905","hr_group_90","Državni kapital u udjelima","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_906","906","hr_group_90","Kapital članova zadruge","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_91","91","hr_group_9","KAPITALNE PRIČUVE","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_910","910","hr_group_91","Uplaćeni udjeli - dionice iznad svote temeljnog kapitala","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_911","911","hr_group_91","Kapitalne pričuve iz dodatnih uplata radi stjecanja posebnih prava u društvu (ili zamjenjivih obveznica)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_912","912","hr_group_91","Kapitalne pričuve iz uplata dodatnih činidbi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_913","913","hr_group_91","Kapitalne pričuve iz ostatka pri smanjenju temeljnog kapitala","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"hr_group_914","914","hr_group_91","Kapitalne pričuve iz drugih izvora","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
