"code","id","account_type","reconcile","name","chart_template_id/id"
"299000","hr_299000","liability_non_current",0,"Ostala pasivna vremenska razgraničenja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"300000","hr_300000","asset_current",0,"Kupovna cijena dobavljača","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"301000","hr_301000","asset_current",0,"Troškovi transporta","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"301100","hr_301100","asset_current",0,"Troškovi ukrcaja i iskrcaja (fakturirani)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"301200","hr_301200","asset_current",0,"Transportno osiguranje i čuvanje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"301300","hr_301300","asset_current",0,"Posebni troškovi pakiranja - ambalaže","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"301400","hr_301400","asset_current",0,"Troškovi vlastitog transporta","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"301500","hr_301500","asset_current",0,"Troškovi vlastitog ukrcaja i iskrcaja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"301600","hr_301600","asset_current",0,"Troškovi špeditera","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"301700","hr_301700","asset_current",0,"Troškovi atesta i kontrole","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"301800","hr_301800","asset_current",0,"Troškovi dorade i oplemenjivanja za vrijeme dovođenja na zalihu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"301900","hr_301900","asset_current",0,"Ostali ovisni troškovi nabave","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"302000","hr_302000","asset_current",0,"Carina i druge uvozne pristojbe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"303000","hr_303000","asset_current",0,"Posebni porezi (trošarine) koji se ne mogu odbiti","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"309000","hr_309000","asset_current",0,"Obračun troškova kupnje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"310000","hr_310000","asset_current",0,"Sirovine i materijal u skladištu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"311000","hr_311000","asset_current",0,"Materijal u doradi, obradi i manipulaciji","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"312000","hr_312000","asset_current",0,"Materijal na doradi kod ortaka","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"313000","hr_313000","asset_current",0,"Zalihe materijala za poljoprivredu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"318000","hr_318000","asset_current",0,"Odstupanje od cijene zaliha","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"319000","hr_319000","asset_current",0,"Vrijednosno usklađenje zaliha sirovina i materijala","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"320000","hr_320000","asset_current",0,"Rezervni dijelovi na zalihi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"328000","hr_328000","asset_current",0,"Odstupanje od cijene rez. dijelova na zalihi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"329000","hr_329000","asset_current",0,"Vrijednosno usklađenje zaliha rezervnih dijelova","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"350000","hr_350000","asset_current",0,"Sitan inventar na zalihi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"351000","hr_351000","asset_current",0,"Ambalaža na zalihi (samo vlastita i višekratna, analitika prema vrstama)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"352000","hr_352000","asset_current",0,"Autogume na zalihi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"358000","hr_358000","asset_current",0,"Odstupanje od cijene","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"359000","hr_359000","asset_current",0,"Vrijednosno usklađenje zaliha","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"360000","hr_360000","asset_current",0,"Sitan inventar u uporabi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"361000","hr_361000","asset_current",0,"Ambalaža u uporabi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"362000","hr_362000","asset_current",0,"Autogume u uporabi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"363000","hr_363000","asset_current",0,"Otpis sitnog inventara","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"364000","hr_364000","asset_current",0,"Otpis ambalaže","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"365000","hr_365000","asset_current",0,"Otpis autoguma","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"369000","hr_369000","asset_current",0,"Vrijednosno usklađenje sitnog inventara, ambalaže i autoguma","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"370000","hr_370000","asset_current",0,"Predujmovi dobavljačima materijala","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"371000","hr_371000","asset_current",0,"Predujmovi dobavljačima rezervnih dijelova","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"372000","hr_372000","asset_current",0,"Predujmovi dobavljačima sitnog inventara","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"373000","hr_373000","asset_current",0,"Predujmovi dani uvozniku za nabavu sirovina i materijala, dijelova i inventara","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"374000","hr_374000","asset_current",0,"Predujmovi inozemnim dobavljačima","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"379000","hr_379000","asset_current",0,"Vrijednosno usklađenje danih predujmova","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"400000","hr_400000","expense",0,"Osnovni materijali i sirovine","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"400100","hr_400100","expense",0,"Dijelovi i sklopovi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"400200","hr_400200","expense",0,"Poluproizvodi za ugradnju","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"400300","hr_400300","expense",0,"Pomoćni materijali (mazivo, ljepila, svrdla, pile, noževi, brusne ploče i dr.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"400400","hr_400400","expense",0,"Potrošni materijal za čišćenje i održavanje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"400500","hr_400500","expense",0,"Materijal za HTZ zaštitu, radna i zaštitna odjeća i obuća","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"400600","hr_400600","expense",0,"Materijal pogonske administracije i menadžmenta (uredski potrošni i sl.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"400700","hr_400700","expense",0,"Troškovi oblikovanja proizvoda za posebne kupce","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"400800","hr_400800","expense",0,"Materijali u pomoćnoj djelatnosti (za restoran i dr.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"400900","hr_400900","expense",0,"Ostali izravni i opći troškovi pogona - uslužne jedinice (HSFI t. 10.17 i MRS 2, t. 10. do 19.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"401000","hr_401000","expense",0,"Uredski materijal (papir, registratori, olovke, tiskanice, toneri, USB stickovi, ulošci, kalendari, rokovnici, kuverte i sl.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"401100","hr_401100","expense",0,"Materijal i sredstva za čišćenje i održavanje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"401200","hr_401200","expense",0,"Troškovi otpisa sitnog inventara","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"401300","hr_401300","expense",0,"Ambalažni materijal, vrpce za blagajne, blokovi papira, pisači, naljepnice, etikete i dr.","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"401400","hr_401400","expense",0,"Voda (izvorska) za piće","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"401500","hr_401500","expense",0,"Ostali napitci (sokovi, kava, čaj) za potrebe zaposlenika s PDV-om","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"401600","hr_401600","expense",0,"Uniformirana radna odjeća i obuća","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"401700","hr_401700","expense",0,"Troškovi ukrasnog bilja i ukrasa (za blagdane)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"401800","hr_401800","expense",0,"Ostali materijalni troškovi trgovine","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"402000","hr_402000","expense",0,"Materijalni troškovi istraživanja i razvoja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"403000","hr_403000","expense",0,"Troškovi ambalaže","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"404000","hr_404000","expense",0,"Troškovi sitnog inventara,","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"404100","hr_404100","expense",0,"Troškovi ambalaže (povratne, posebne) - otpis","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"404200","hr_404200","expense",0,"Troškovi autoguma (za kamione, autobuse, teretna vozila i strojeve)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"404300","hr_404300","expense",0,"Troškovi autoguma (neto + PDV - 50%) za slučaj plaće u naravi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"404400","hr_404400","expense",0,"50% troška autoguma za osobne automobile i dr. sredstva za osobni prijevoz","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"404500","hr_404500","expense",0,"50% troška autoguma za osobne automobile i dr. sred. za osob. prijevoz (s PDV-om)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"405000","hr_405000","expense",0,"Potrošeni rezervni dijelovi za popravak vlastite opreme","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"405100","hr_405100","expense",0,"Materijal za održavanje opreme i objekata","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"405200","hr_405200","expense",0,"Trošak rez. dijelova za slučaj plaće","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"405500","hr_405500","expense",0,"50% troškova rezervnih dijelova i materijala za popravak automob., plovila i zrakopl. za osobni prijevoz","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"405600","hr_405600","expense",0,"50% troška rezervnih dijelova i materijala za održavanje automobila i dr. za osobni prijevoz - s 50% PDV-a","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"405700","hr_405700","expense",0,"Troškovi zamjene u jamstvenom roku","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"405800","hr_405800","expense",0,"Potrošeni vlastiti proizvodi i roba za održavanje","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"405900","hr_405900","expense",0,"Ostali troškovi rezervnih dijelova","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"406000","hr_406000","expense",0,"Potrošena energija u proizvodnji dobara i usluga","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"407000","hr_407000","expense",0,"Trošak električne energije","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"407100","hr_407100","expense",0,"Plin, toplinska energija, briketi, drva","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"407400","hr_407400","expense",0,"Gorivo za osob. automobile za slučaj plaće s 50% PDV-a","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"407500","hr_407500","expense",0,"50% troškova diesela i benzina za pogon automobila, plovila i zrakoplova za osobni prijevoz","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"407600","hr_407600","expense",0,"50% goriva za osobni prijevoz s 50% PDV-a","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"407900","hr_407900","expense",0,"Ostali troškovi energije","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"408000","hr_408000","expense",0,"Troškovi uzoraka","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"410000","hr_410000","expense",0,"Troškovi telefona, interneta i sl.","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"410100","hr_410100","expense",0,"Poštanski troškovi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"410200","hr_410200","expense",0,"Prijevozne usluge u cestovnom prometu","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"410300","hr_410300","expense",0,"Prijevozne usluge željeznicom","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"410400","hr_410400","expense",0,"Prijevozne usluge brodara","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"410500","hr_410500","expense",0,"Prijevozne usluge zrakoplova","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"410600","hr_410600","expense",0,"Troškovi specijalnih prijevoza","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"410700","hr_410700","expense",0,"Usluge taksi - prijevoza","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"410800","hr_410800","expense",0,"Usluge dostave i logistike","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"410900","hr_410900","expense",0,"Ostale usluge prijevoza","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"411000","hr_411000","expense",0,"Troškovi vanjskih usluga pri izradi dobara i obavljanju usluga","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"412000","hr_412000","expense",0,"Nabavljene usluge tekućeg održavanja (bez vlastitog materijala i dijelova)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"412100","hr_412100","expense",0,"Nabavljene usluge za investicijsko održavanje i popravke (bez vlastitog materijala i dijelova)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"412200","hr_412200","expense",0,"Usluge čišćenja i pranja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"412300","hr_412300","expense",0,"Usluge održavanja softvera i web stranica","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"412400","hr_412400","expense",0,"Usluge popravka prodanih a neispravnih dobara u jamstvenom roku","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"412440","hr_412440","expense",0,"Servis osob. automob. za slučaj plaće u naravi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"412500","hr_412500","expense",0,"50% usluga servisa za održavanje automobila, plovila i zrakoplova koji služe za osobni prijevoz poduzetnika i zaposlenih","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"412600","hr_412600","expense",0,"50% usluga održavanja prijevoznih sredstava za osobni prijevoz (s PDV-om)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"412700","hr_412700","expense",0,"Usluge zaštite na radu i održavanja okoliša","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"412800","hr_412800","expense",0,"Usluge zaštitara na čuvanju imovine i osoba","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"412900","hr_412900","expense",0,"Ostale servisne usluge i usluge osoba","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"413000","hr_413000","expense",0,"50% troška registracije osobnih automobila, plovila i zrakoplova za prijevoz osoba poduzetnika (osim osiguranja)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"413100","hr_413100","expense",0,"50% troška registracije sred. za osobni prijevoz (s 50% PDV-a) (osim troškova osiguranja)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"413200","hr_413200","expense",0,"Troškovi registracije (neto + PDV) - plaća u naravi","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"413300","hr_413300","expense",0,"Trošak registracije dostavnih i teret. vozila i autobusa (sveukupno) i automob. bez poreznog ograničenja","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"413600","hr_413600","expense",0,"Troškovi dozvola za prometne smjerove","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"413700","hr_413700","expense",0,"Troškovi koncesija, licencija i dr. prava na prijevoz","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"413800","hr_413800","expense",0,"Troškovi nadoknada za ceste, takse i sl.","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"413900","hr_413900","expense",0,"Ostali troškovi registracije prometala","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"414000","hr_414000","expense",0,"Zakupnine - najamnine nekretnina","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"414100","hr_414100","expense",0,"Zakupnine opreme","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"414200","hr_414200","expense",0,"Usluge operativnog (poslovnog) lizinga opreme","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"414300","hr_414300","expense",0,"50% usluga operativnog lizinga automobila, brodova i zrakoplova za osobni prijevoz","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"414400","hr_414400","expense",0,"50% usluga operativnog lizinga sred. za osobni prijevoz (s 50% PDV-a)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"414500","hr_414500","expense",0,"Usluge operat. najma osob. automob. za slučaj plaće","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"414600","hr_414600","expense",0,"50% rent-á-car usluge prijevoza osoba","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"414700","hr_414700","expense",0,"50% rent-á-car usluga prijevoza osoba (s 50% PDV-a)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"414800","hr_414800","expense",0,"Rent-á-car za prijevoz tereta","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"414900","hr_414900","expense",0,"Usluge najma informatičke opreme","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"414910","hr_414910","expense",0,"Usluge najma fotokopirnih aparata","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"414920","hr_414920","expense",0,"Usluge web sjedišta (hosting)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"414930","hr_414930","expense",0,"50% ostalih troškova lizinga (osiguranje, porez na CMV)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"414940","hr_414940","expense",0,"50% ostalih troškova lizinga s 50% PDV-a (osiguranje, porez na CMV)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"415000","hr_415000","expense",0,"Usluge promidžbe, sponzorstva i troškovi sajmova","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"416000","hr_416000","expense",0,"Troškovi drugih dohodaka (ugovora o djelu, akvizitera, trgov. putnika, konzultanata)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"416100","hr_416100","expense",0,"Autorski honorari (pisana, govorna, prijevodi i dr.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"416300","hr_416300","expense",0,"Konzultantske i savjetničke usluge","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"416400","hr_416400","expense",0,"Knjigovodstvene usluge","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"416500","hr_416500","expense",0,"Usluge poreznih savjetnika","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"416600","hr_416600","expense",0,"Usluge revizije i procjene vrijednosti poduzeća, due diligence i sl.","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"416700","hr_416700","expense",0,"Odvjetničke, bilježničke i usluge izrade pravnih akata","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"416800","hr_416800","expense",0,"Naknade za korištenje prava intelektualnog vlasništva (licencije, ind. prava., robni znak i sl.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"416900","hr_416900","expense",0,"Usluge vještačenja, administrativne usluge (npr. prijepis), i dr. intelektualne usluge","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"417000","hr_417000","expense",0,"Troškovi komunalnih i sličnih usluga","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"418000","hr_418000","expense",0,"50% vanjskih usluga ugošćenja (reprezentacije) (s 50% PDV-a) - porezno priznato","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"418100","hr_418100","expense",0,"50% vanjskih usluga ugošćenja (reprezentacije) (s 50% PDV-a) - porezno nepriznato","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"418200","hr_418200","expense",0,"50% reprezentacije - poklona danih poslovnim partnerima (s 50% PDV-a) po ulaznim računima dobavljača - porezno priznato","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"418300","hr_418300","expense",0,"50% reprezentacije - poklona danih poslovnim partnerima (s 50% PDV-a) po ulaznim računima dobavljača - porezno nepriznato","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"419200","hr_419200","expense",0,"Hotelske usluge (u agencijskim poslovima)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"419400","hr_419400","expense",0,"Špediterske usluge pri uvozu i izvozu i sl.","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"419600","hr_419600","expense",0,"Troškovi korištenja javnih skladišta, luka, pristaništa, hlađenja i sl.","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"419700","hr_419700","expense",0,"Trošak autoputa, tunela i mostarina","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"419800","hr_419800","expense",0,"Troškovi fotokopiranja, izrade naljepnica i fotografija i sl.","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"419900","hr_419900","expense",0,"Ostali nespomenuti vanjski troškovi - usluge","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"419920","hr_419920","expense",0,"Troškovi ostalih usluga","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"420000","hr_420000","expense",0,"Neto plaće i nadoknade","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"421000","hr_421000","expense",0,"Troškovi poreza i prireza","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"422000","hr_422000","expense",0,"Troškovi doprinosa iz plaća","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"423000","hr_423000","expense",0,"Doprinosi na plaće","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"430000","hr_430000","depreciation",0,"Amortizacija nematerijalne imovine","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"431000","hr_431000","depreciation",0,"Amortizacija materijalne imovine","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"432000","hr_432000","depreciation",0,"50% amortizacije osob. aut. i dr. sred. prijevoza","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"432100","hr_432100","depreciation",0,"50% amortizacije osob. aut. i dr. sred. prijevoza","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"432200","hr_432200","depreciation",0,"Dio amortizacije osob. aut. i dr. sred. prijevoza u vrijednosti iznad 400.000,00 kn","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"432300","hr_432300","depreciation",0,"Amortizacija (otpis) nepriznatog PDV-a","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"432400","hr_432400","depreciation",0,"Amortiz. osob. aut. za sluč. plaće (neto + nepriznati PDV)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"433000","hr_433000","depreciation",0,"Amortizacija građev. objekata","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"433100","hr_433100","depreciation",0,"Amortizacija računala, računalne opreme i programa te računalne mreže","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"433200","hr_433200","depreciation",0,"Amortizacija osobnih automobila","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"433300","hr_433300","depreciation",0,"Amortizacija ostale opreme (pokućstvo, telefonija i dr.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"434000","hr_434000","depreciation",0,"Povećana amortizacija s temelja revalorizacije","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"435000","hr_435000","depreciation",0,"Amortizacija biološke imovine (vinogradi, voćnjaci, osnovno stado i sl.)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"440000","hr_440000","expense",0,"Vrijednosno usklađenje dugotrajne nematerijalne imovine (018)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"441000","hr_441000","expense",0,"Vrijednosno usklađenje dugotrajne materijalne imovine","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"442000","hr_442000","expense",0,"Vrijednosno usklađenje dugotrajnih potraživanja (veza sa 078)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"444000","hr_444000","expense",0,"Vrijednosno usklađenje depozita u bankama, mjenica, čekova i sl. (109 i dio 119)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"445000","hr_445000","expense",0,"Vrijednosna usklađenja potraživanja od kupaca koja nisu naplaćena dulje od 60 dana od dospijeća (veza s 129)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"445100","hr_445100","expense",0,"Vrijednosna usklađenja kratkoročnih potraživanja od kupaca i drugih koja su utužena (prije zastare, koja su u ovršnom postupku, otvoren je stečaj, nagodba i sl. - dio 129, 139 i 159) i svote do 5.000,00 kn","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"445200","hr_445200","expense",0,"Vrijednosna usklađenja zastarjelih potraživanja (dio sa 129, 139 i 159) - porezno nepriznata","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"446000","hr_446000","expense",0,"Vrijednosno usklađenje zaliha (veza s 319, 329, 359 i 369)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"447000","hr_447000","expense",0,"Vrijednosno usklađenje danih predujmova (veza s 379)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"448000","hr_448000","expense",0,"Vrijednosno usklađenje potraživanja iz predstečajne nagodbe","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"449000","hr_449000","expense",0,"Otpis zaliha materijala","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"450000","hr_450000","expense",0,"Troškovi dugoročnog rezerviranja za mirovine, otpremnine i sl. obveze (čl. 11. st. 2. ZoPD-a)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"451000","hr_451000","expense",0,"Rezerviranja za porezne obveze","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
"452000","hr_452000","expense",0,"Troškovi dugoročnog rezerviranja za gubitke po započetim sudskim sporovima (čl. 11. st. 2. ZoPD-a)","l10n_hr_coa_rrif_2022.l10n_hr_coa_rrif_2022"
